Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Quarterly Revenue Growth,Gross Profit,EBITDA,Net Income Avi to Common,Diluted EPS,Quarterly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short,Short Ratio,Short % of Float,Shares Short (prior month
0,0,FHN,0,0,0,0,4770000000.0,3800000000.0,8.93,9.63,1.82,2.49,1.07,1.98,,28.85,43.99,1.38,11.99,1920000000.0,5.96,-2.6,1930000000.0,,547250000.0,1.69,9.1,4030000000.0000005,12.77,2710000000.0,,,14.13,,,1.4,14.56,14.97,3000000.0,315360000.0,310110000.0,1.27,90.47,18550000.0,5.7,5.93,19430000.0
0,0,FIS,0,0,0,0,38120000000.0,46380000000.0,47.83,14.47,1.33,4.53,3.84,5.51,19.26,9.65,18.58,4.03,8.19,8410000000.0,25.79,-0.4,2850000000.0,2410000000.0,812000000.0,2.46,-18.7,576000000.0,1.78,9660000000.0,97.55,1.03,30.64,1930000000.0,1670000000.0,0.79,111.54,106.59,3450000.0,323630000.0,321530000.0,0.56,92.29,19540000.0,4.16,6.07,2820000.0
0,0,FISV,0,0,0,0,33509999999.999996,39720000000.0,35.26,22.26,2.08,5.69,14.25,6.75,20.94,16.81,25.71,8.66,36.87,5890000000.0,14.72,4.3,2750000000.0,1900000000.0,989000000.0,2.42,-46.8,452000000.0,1.13,5870000000.0,245.4,1.07,6.0,1550000000.0,1030000000.0,0.97,86.71,81.03,4179999.9999999995,392090000.0,398270000.0,0.31,91.12,44320000.0,9.79,14.51,35910000.0
0,0,FITB,0,0,0,0,21320000000.0,38980000000.0,8.98,9.3,1.69,3.07,1.16,5.61,,32.63,43.25,1.47,12.58,6950000000.0,10.43,14.3,6740000000.0,,2170000000.0,3.21,10.1,3070000000.0,4.16,19440000000.0,,,24.77,,,1.28,27.05,26.53,8279999.999999999,739410000.0,737330000.0,0.32,84.89,36030000.0,3.22,6.23,19410000.0
0,0,FL,0,0,0,0,6270000000.0,5530000000.0,11.98,9.86,1.13,0.79,2.5,0.7,6.11,6.81,9.17,11.69,21.53,7940000000.0,68.68,2.8,3420000000.0,906000000.0,541000000.0,4.66,,891000000.0,7.93,124000000.0,4.95,3.3,22.33,781000000.0,684120000.0,1.2,60.45,55.71,2670000.0,112310000.0,111420000.0,22.86,0.0,10650000.0,3.85,10.75,10350000.0
0,0,FLIR,0,0,0,0,7060000000.0,7670000000.0,23.83,19.79,1.02,3.96,3.71,4.31,18.17,17.13,19.96,7.52,16.54,1780000000.0,12.99,1.2,903670000.0,422060000.0,304980000.0,2.18,57.5,284360000.0,2.1,769340000.0,40.43,2.45,14.04,386490000.0,315370000.0,1.6,49.47,48.24,1580000.0,135610000.0,134550000.0,0.69,96.68,2520000.0,2.65,2.11,2380000.0
0,0,FLR,0,0,0,0,4150000000.0000005,5330000000.0,18.69,8.26,0.46,0.22,1.4,0.28,7.12,1.17,2.78,3.64,8.86,19170000000.0,136.5,-4.5,669920000.0,748620000.0,224830000.0,1.59,-16.7,1980000000.0,14.18,1690000000.0,54.15,1.53,21.22,162160000.0,486470000.0,2.1,38.94,38.72,1550000.0,139610000.0,138700000.0,0.59,90.51,4260000.0,3.41,3.43,3710000.0
0,0,FLS,0,0,0,0,6240000000.0,7290000000.0,52.26,19.02,1.25,1.63,3.78,1.9,15.76,3.12,9.14,4.59,7.51,3830000000.0,29.3,-4.6,1230000000.0,462600000.0,119670000.0,0.91,,619680000.0,4.73,1480000000.0,89.3,2.2,12.58,190830000.0,168150000.0,1.91,47.08,45.22,131100000.0,131100000.0,130780000.0,0.27,106.75,4710000.0,5.89,5.38,4630000.0
0,0,FLWS,0,0,0,0,1320000000.0,1220000000.0,39.09,34.98,4.15,1.09,3.8,1.0,15.76,2.86,3.85,4.95,10.38,1220000000.0,18.92,4.1,489020000.0,77600000.0,34850000.0,0.53,,206380000.0,3.21,95810000.0,27.46,2.28,5.44,90770000.0,40870000.0,1.04,18.68,15.01,35620000.0,35620000.0,21610000.0,32.09,59.84,1540000.0,3.96,6.28,1630000.0
0,0,FMC,0,0,0,0,10090000000.0,12850000000.0,20.75,11.62,0.59,2.13,3.25,2.72,9.99,10.62,24.03,7.41,22.13,4730000000.0,35.18,24.5,2160000000.0,1290000000.0,642600000.0,3.69,-93.9,161700000.0,1.22,2740000000.0,85.47,1.35,23.59,368400000.0,524919999.99999994,1.12,78.44,72.67,131610000.00000001,131610000.00000001,122320000.0,0.83,95.38,3210000.0,3.5,2.76,3790000.0
0,0,FOSL,0,0,0,0,644650000.0,633510000.0,,35.12,1.28,0.25,1.1,0.25,3.42,-0.14,4.62,4.54,-0.16,2540000000.0,51.66,-14.5,1340000000.0,185040000.0,-3480000.0,-0.07,,404250000.0,8.15,396220000.0,67.31,2.08,11.82,248140000.0,301030000.0,-0.1,13.8,16.79,1740000.0,49610000.0,45640000.0,8.14,113.15,15240000.0,12.31,59.68,16320000.0
0,0,FRX,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,FSLR,0,0,0,0,6310000000.0,4380000000.0,44.01,17.2,1.97,2.81,1.2,1.95,25.66,6.43,1.79,0.36,2.8,2240000000.0,21.42,103.8,392180000.0,170850000.0,144330000.0,1.36,,2550000000.0,24.28,476190000.0,9.14,4.57,49.7,-326810000.0,-826830000.0,1.15,57.02,48.99,1460000.0,105350000.0,75230000.0,28.24,63.95,11840000.0,8.32,14.42,9960000.0
0,0,FTI,0,0,0,0,10480000000.0,10110000000.0,,14.84,0.75,0.85,1.02,0.82,7.3,-16.17,6.85,1.95,-16.7,12340000000.0,27.16,-6.8,2280000000.0,1380000000.0,-2000000000.0,-4.39,-78.0,4970000000.0,11.03,3930000000.0,37.63,1.17,23.07,137600000.0,162760000.0,1.14,24.09,23.51,4120000.0,447120000.0,423030000.0,26.55,0.0,10060000.0,2.54,2.24,10630000.0
0,0,FTR,0,0,0,0,220120000.0,17120000000.000002,,-1.71,-0.24,0.03,0.14,1.99,4.94,-7.47,17.57,3.9,-33.2,8610000000.0,96.02,-4.2,5270000000.0,3470000000.0,-750000000.0,-8.37,,354000000.0,3.36,17170000000.000002,1073.25,0.52,15.16,1810000000.0,679630000.0,1.66,2.4203,2.9727,4730000.0,105320000.0,103400000.0,1.57,79.68,56340000.0,15.19,72.03,53630000.0
0,0,GAS,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GCI,0,0,0,0,1070000000.0000001,1320000000.0,301.94,11.85,,0.37,1.02,0.46,4.25,0.12,5.9,,,2860000000.0,25.2,-8.2,1110000000.0,309850000.0,3510000.0,0.03,,93560000.0,0.82,304260000.0,29.39,,9.15,,,2.01,10.22,10.27,1240000.0,114470000.0,95000000.0,8.27,113.74,20410000.0,20.87,27.63,20440000.0
0,0,GD,0,0,0,0,50310000000.0,65090000000.0,15.74,13.41,1.79,1.33,4.11,1.72,12.1,8.68,11.92,6.67,27.52,37920000000.0,129.35,22.9,6710000000.0,5380000000.0,3300000000.0,11.09,-6.8,673000000.0,2.34,14930000000.0,122.05,1.23,42.45,2830000000.0,1000000000.0,1.46,172.25,171.9,1320000.0,288180000.0,277860000.0,5.96,87.82,2640000.0,2.1,1.13,3400000.0
0,0,GE,0,0,0,0,89390000000.0,204170000000.0,,14.24,4.21,0.74,2.54,1.69,13.07,-14.55,6.59,1.48,-30.11,121110000000.0,13.92,-1.8,23220000000.0,15620000000.0,-20380000000.0,-2.08,,16520000000.0,1.89,111710000000.0,199.25,1.86,4.03,3980000000.0,25630000000.0,0.91,9.73,9.06,85910000.0,8720000000.0,8710000000.0,0.16,58.64,126650000.0,1.83,1.47,116620000.0
0,0,GES,0,0,0,0,1690000000.0,1540000000.0,128.94,14.53,3.68,0.65,2.01,0.59,8.55,0.54,4.27,4.21,1.91,2610000000.0,32.56,5.7,939600000.0,179690000.0,13340000.0,0.16,2133.8,210460000.0,2.58,39330000.0,4.58,2.0,10.29,81680000.0,-15260000.0,0.58,19.46,20.8,1430000.0,81730000.0,56700000.0,30.72,71.04,5430000.0,2.96,12.36,3460000.0
0,0,GILD,0,0,0,0,83250000000.0,79500000000.0,15.66,9.37,3.54,3.76,3.91,3.59,7.61,24.65,40.76,8.42,25.98,22130000000.0,17.05,-2.6,17270000000.0,10450000000.0,5460000000.0,4.17,,30710000000.0,24.08,27320000000.0,126.88,3.38,16.68,8400000000.0,6470000000.0,1.23,64.97,67.15,7290000.0,1270000000.0,1270000000.0,0.7,82.64,13810000.0,2.0,1.08,11350000.0
0,0,GIS,0,0,0,0,30690000000.0,46160000000.0,20.05,15.53,3.04,1.85,4.43,2.78,12.73,9.26,18.01,7.11,22.41,16590000000.0,27.83,8.1,5450000000.0,3620000000.0,1540000000.0,2.56,-52.5,547100000.0,0.91,15020000000.0,192.62,0.56,11.58,2730000000.0,1730000000.0,0.94,50.54,44.95,4320000.0,598790000.0,596980000.0,0.3,71.17,20400000.0,4.22,3.43,21570000.0
0,0,GLW,0,0,0,0,24700000000.0,31100000000.0,27.87,14.16,1.16,2.19,2.17,2.75,10.77,9.44,14.11,3.62,7.19,11290000000.0,13.84,15.1,4460000000.0,2890000000.0,968000000.0,1.13,,2360000000.0,2.99,6000000000.0,43.19,2.12,14.58,2920000000.0,218250000.0,1.23,34.13,32.53,3650000.0,782000000.0,784270000.0,0.28,73.62,15080000.0,4.82,1.93,15300000.0
0,0,GM,0,0,0,0,54250000000.0,141860000000.0,6.92,6.04,0.38,0.37,1.38,0.96,11.91,5.45,4.58,1.91,20.45,147050000000.0,104.22,1.8,14280000000.0,11910000000.0,7990000000.0,5.53,,21910000000.0,15.55,104950000000.0,245.34,0.92,27.76,15260000000.0,-5480000000.0,0.99,38.55,36.93,8520000.0,1420000000.0,1240000000.0,7.3,78.82,18520000.0,2.47,1.31,18240000.0
0,0,GMCR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,GME,0,0,0,0,896880000.0,92260000.0,,6.09,-0.15,0.11,0.67,0.01,0.22,-8.12,3.79,4.32,-44.77,8289999999.999999,81.15,,2310000000.0,420700000.0,-794800000.0,-6.6,,1620000000.0,15.88,820800000.0,61.43,1.43,13.1,325100000.0,746490000.0,0.46,9.8,12.48,3880000.0,102270000.0,98920000.0,2.48,109.29,41270000.0,8.04,48.36,38520000.0
0,0,GNW,0,0,0,0,1880000000.0,5840000000.0,10.36,3.34,0.7,0.22,0.14,0.69,6.45,2.13,10.06,0.52,2.43,8520000000.0,17.01,4.2,784000000.0,905250000.0,181000000.0,0.361,55.4,2220000000.0,4.43,4350000000.0,29.2,1.44,26.08,,,0.26,3.8711,4.2886,3600000.0,503210000.0,497530000.0,0.64,65.5,23770000.0,8.8,5.39,25450000.0
0,0,GOOG,0,0,0,0,808700000000.0,709720000000.0,29.17,21.61,1.63,5.69,4.4,5.0,16.84,19.71,22.88,8.98,16.26,142010000000.0,204.28,16.7,77270000000.0,42140000000.0,27990000000.0,39.86,-29.2,113490000000.0,163.47,12270000000.0,6.69,3.96,264.07,48330000000.0,24720000000.0,1.16,1211.96,1112.67,1470000.0,348260000.0,602900000.0,0.02,69.95,2120000.0,1.31,,2220000.0
0,0,GPC,0,0,0,0,14900000000.0,18740000000.0,18.92,16.61,4.05,0.79,4.2,0.99,13.24,4.21,6.2,5.45,22.26,18890000000.0,128.94,3.3,5980000000.0,1420000000.0,794150000.0,5.39,-9.2,356920000.0,2.44,4400000000.0,123.17,1.21,24.31,1070000000.0000001,660680000.0,0.96,108.91,102.72,146060000.0,146060000.0,143180000.0,2.88,77.82,3160000.0,3.95,2.53,3430000.0
0,0,GPS,0,0,0,0,9810000000.0,9620000000.0,9.99,10.19,1.86,0.59,2.75,0.58,4.93,6.05,8.29,10.71,29.95,16579999999.999998,43.06,-3.2,6320000000.0,1950000000.0,1000000000.0,2.59,34.6,1370000000.0,3.62,1250000000.0,35.15,1.96,9.4,1380000000.0,393120000.0,0.4,25.78,26.04,5520000.0,379010000.0,263630000.0,35.94,60.05,28320000.0,5.82,13.1,25650000.0
0,0,GRMN,0,0,0,0,14950000000.0,14860000000.0,21.52,19.89,3.62,4.47,3.58,4.44,16.99,20.74,23.25,9.42,17.32,3350000000.0,17.75,3.9,1980000000.0,874540000.0,694080000.0,3.66,33.4,1380000000.0,7.31,,,2.89,21.97,919520000.0,620210000.0,1.24,86.12,72.92,1280000.0,189850000.0,110870000.0,31.65,47.13,4930000.0,4.41,3.41,6990000.0
0,0,GRPN,0,0,0,0,2009999999.9999998,1400000000.0,,14.75,3.7,0.76,5.28,0.53,9.27,-0.42,3.38,3.35,0.63,2640000000.0,4.65,-8.4,1320000000.0,150990000.0,-11080000.0,-0.02,-3.1,841020000.0,1.48,231360000.0,60.47,1.04,0.67,190860000.0,15210000.0,1.6,3.494,3.3686,5420000.0,568200000.0,388700000.0,23.55,64.67,22720000.0,6.24,6.35,21570000.0
0,0,GS,0,0,0,0,77530000000.0,14180000000.0,8.53,7.92,1.46,2.25,0.98,0.41,,28.64,36.61,1.04,11.34,34490000000.0,90.03,-14.5,31720000000.0,,9290000000.0,24.02,-20.5,451000000000.0,1192.49,373000000000.0,414.44,2.71,208.35,,,1.2,199.72,196.42,2870000.0,378200000.0,335010000.0,1.43,75.5,5860000.0,1.76,1.62,6310000.0
0,0,GT,0,0,0,0,4240000000.0,11200000000.0,7.77,7.05,3.75,0.28,0.88,0.74,6.46,3.65,6.34,3.37,11.69,15240000000.0,64.86,-6.1,3460000000.0,1740000000.0,557000000.0,2.35,,860000000.0,3.7,7380000000.0,146.61,1.28,20.68,941000000.0,75500000.0,1.39,18.75,20.36,4480000.0,232470000.0,231500000.0,0.37,91.63,9020000.0,3.35,4.36,9640000.0
0,0,GTN,0,0,0,0,2250000000.0,4190000000.0000005,9.46,7.21,1.93,2.07,1.66,3.87,9.38,19.44,34.35,6.23,19.34,1080000000.0,12.31,40.5,487730000.0,446820000.0,210800000.0,2.37,-46.7,666980000.0,6.7,2550000000.0,214.73,5.8,13.53,323320000.0,241630000.0,1.69,22.74,18.88,1070000.0,93500000.0,83440000.0,4.16,83.07,2150000.0,2.3,2.39,2630000.0
0,0,GWW,0,0,0,0,15470000000.0,17430000000.0,19.74,14.25,1.54,1.37,7.85,1.55,10.66,7.14,12.31,14.53,41.39,11250000000.0,200.83,1.2,4350000000.0,1640000000.0,796000000.0,14.13,9.1,392000000.0,7.07,2410000000.0,111.8,2.4,35.55,1040000000.0,677860000.0,1.49,299.75,295.01,55440000.0,55440000.0,44650000.0,17.39,79.89,3080000.0,7.94,7.98,3030000.0
0,0,HAL,0,0,0,0,24240000000.0,34870000000.0,13.79,12.96,1.07,1.01,2.52,1.45,8.37,7.34,10.58,6.08,19.56,23990000000.0,27.43,-0.1,2990000000.0,4170000000.0,1760000000.0,2.01,230.4,1380000000.0,1.58,11470000000.0,119.18,2.22,11.02,2540000000.0,324500000.0,1.37,29.82,31.06,9410000.0,873980000.0,871210000.0,0.29,82.39,17590000.0,2.0,2.02,16489999.999999998
0,0,HAR,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HAS,0,0,0,0,13050000000.0,13750000000.0,36.63,20.55,2.03,2.84,7.9,2.99,15.59,7.83,15.4,9.16,22.3,4600000000.0,36.35,2.3,2340000000.0,882010000.0,359650000.0,2.83,,1200000000.0,9.48,1870000000.0,112.89,2.77,13.1,592750000.0,376990000.0,1.11,89.43,89.53,1360000.0,126000000.0,116870000.0,8.22,93.59,6690000.0,8.1,7.51,6970000.0
0,0,HBAN,0,0,0,0,14590000000.0,26460000000.0,11.24,9.89,1.31,3.36,1.43,6.1,,32.85,41.82,1.34,12.53,4340000000.0,4.05,7.2,4260000000.0,,1350000000.0,1.24,9.8,1910000000.0,1.83,12580000000.0,,,9.77,1930000000.0,,1.48,13.37,13.54,14310000.0,1050000000.0,1040000000.0,0.91,80.3,22150000.0,1.24,2.4,31690000.0
0,0,HCBK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCN,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HCP,0,0,0,0,14800000000.0,20950000000.0,13.38,53.58,21.38,8.2,2.5,11.61,20.91,60.01,25.73,2.15,18.44,1800000000.0,3.82,-9.0,1130000000.0,1000000000.0,1080000000.0,2.28,52.8,120120000.0,0.25,5920000000.0,92.46,1.48,12.21,,,0.51,30.7,29.53,3150000.0,477930000.0,477000000.0,0.22,96.97,27260000.0,8.4,6.8,22970000.0
0,0,HD,0,0,0,0,221660000000.0,246880000000.0,20.66,18.21,1.84,2.05,,2.28,13.77,10.28,14.58,22.28,,108200000000.0,95.17,10.9,37160000000.0,17930000000.0,11120000000.0,9.73,31.8,1780000000.0,1.61,29200000000.0,,1.11,-1.7,13040000000.0,8670000000.0,1.22,196.62,183.51,4210000.0,1100000000.0,1100000000.0,0.11,72.23,9610000.0,2.34,0.87,9600000.0
0,0,HES,0,0,0,0,18790000000.0,25160000000.0,,34.03,-11.73,2.95,1.99,3.94,9.01,-2.26,12.25,2.23,0.22,6380000000.0,21.57,17.3,4380000000.0,2790000000.0,-183000000.0,-0.62,,2300000000.0,7.67,7650000000.0,72.49,1.69,31.17,1970000000.0,-125120000.0,2.19,62.28,56.22,3320000.0,303440000.0,249140000.0,11.8,92.42,14370000.0,4.74,5.45,16640000.0
0,0,HIG,0,0,0,0,18820000000.0,19110000000.0,10.39,9.64,0.7,0.98,1.34,1.0,6.89,9.6,12.07,1.03,12.28,19170000000.0,53.44,5.5,6380000000.0,2770000000.0,1680000000.0,5.02,5.5,4310000000.0,11.94,4269999999.9999995,29.75,2.14,38.81,2410000000.0,3270000000.0,0.55,50.04,46.71,2009999.9999999998,360900000.0,359290000.0,0.4,93.52,3860000.0,1.95,1.2,3430000.0
0,0,HOG,0,0,0,0,5820000000.0,12480000000.0,12.55,9.81,1.44,1.05,3.29,2.24,13.12,8.72,12.96,4.32,25.55,5560000000.0,34.01,-10.2,1910000000.0,951250000.0,484630000.0,2.95,-26.8,759600000.0,4.77,7310000000.0,406.63,1.22,11.28,1050000000.0,563610000.0,1.3,37.6,37.58,2230000.0,157130000.0,158690000.0,0.64,93.94,15520000.0,6.43,11.04,17500000.0
0,0,HON,0,0,0,0,124720000000.0,130729999999.99998,19.0,19.36,3.07,3.1,6.65,3.24,14.89,16.73,19.12,8.06,37.08,40290000000.0,54.62,-14.5,12760000000.0,8780000000.0,6740000000.0,9.02,-1.6,10680000000.0,14.68,16820000000.0,88.68,1.24,25.79,6430000000.0,5360000000.0,1.24,162.23,148.83,2900000.0,727740000.0,696260000.0,0.38,77.1,5320000.0,2.14,0.73,5390000.0
0,0,HOT,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HOV,0,0,0,0,90900000.0,1890000000.0,5.34,21.38,-8.19,0.05,,0.96,45.93,0.91,1.93,1.44,,1950000000.0,328.52,-8.8,270870000.0,41050000.0,17720000.0,2.92,,113310000.0,19.08,1640000000.0,,9.14,-101.98,-101350000.0,-121940000.0,1.69,14.03,21.39,5320000.0,5320000.0,4870000.0,10.29,35.81,6.37,6.37,15.0,
0,0,HP,0,0,0,0,6260000000.0,6420000000.0,85.51,24.65,0.31,2.23,1.44,2.28,8.5,2.64,7.53,2.14,1.68,2810000000.0,25.79,24.8,841560000.0,756050000.0,72420000.0,0.66,,270030000.0,2.47,491230000.0,11.38,2.8,39.47,745900000.0,101610000.0,1.62,58.08,57.35,1200000.0,110510000.0,106260000.0,3.1,100.75,9280000.0,8.39,11.03,10390000.0
0,0,HPQ,0,0,0,0,30730000000.0,32070000000.0,7.69,8.83,1.74,0.52,,0.55,6.61,7.15,7.31,7.91,,58670000000.0,36.86,1.3,10670000000.0,4850000000.0,4190000000.0000005,2.61,-58.6,3790000000.0,2.46,5020000000.0,,0.78,-1.19,4390000000.0,4160000000.0,1.2,19.8,21.71,12410000.0,1530000000.0,1540000000.0,0.23,83.88,17120000.0,1.35,1.12,20450000.0
0,0,HRB,0,0,0,0,5430000000.0,7050000000.0,8.09,13.16,1.35,1.72,,2.23,7.88,21.79,22.9,17.6,,3160000000.0,15.24,-4.1,1420000000.0,894850000.0,705010000.0,3.3,,203230000.0,1.0,1880000000.0,,2.1,-1.04,860250000.0,478940000.0,0.18,25.2,25.68,3030000.0,203290000.0,203000000.0,0.44,103.17,34830000.0,13.45,23.09,38660000.0
0,0,HRL,0,0,0,0,21270000000.0,21380000000.0,22.82,20.79,4.34,2.22,3.72,2.23,16.0,9.93,12.26,9.16,17.51,9570000000.0,18.0,1.2,2000000000.0,1340000000.0,950460000.0,1.74,-20.4,512690000.00000006,0.96,624880000.0,10.95,1.46,10.67,1120000000.0,491580000.0,-0.11,41.86,42.88,2780000.0,535679999.99999994,276850000.0,48.21,45.33,39770000.0,15.58,14.38,38160000.0
0,0,HRS,0,0,0,0,20950000000.0,24150000000.0,23.53,19.71,1.28,3.17,5.81,3.65,15.25,13.81,20.01,8.33,27.02,6610000000.0,56.03,10.2,2250000000.0,1580000000.0,909000000.0,7.56,20.9,334000000.0,2.83,3520000000.0,97.62,2.6,30.59,1400000000.0,451880000.0,1.3,163.76,153.73,117830000.0,117830000.0,117410000.0,0.37,92.66,9790000.0,13.97,10.97,9680000.0
0,0,HSP,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,HST,0,0,0,0,14660000000.0,18180000000.0,14.21,23.61,0.83,2.62,1.93,3.25,11.78,18.22,15.33,4.35,14.5,5600000000.0,7.57,2.5,1600000000.0,1540000000.0,1020000000.0,1.38,-26.5,1080000000.0,1.46,4490000000.0,58.52,5.24,10.14,,,1.28,19.09,18.56,6980000.0,740390000.0,733210000.0,1.25,101.0,33660000.0,5.31,6.44,32350000.0
0,0,HSY,0,0,0,0,25590000000.0,30120000000.0,22.79,20.49,2.78,3.27,18.07,3.84,15.43,14.44,21.27,13.72,93.18,7840000000.0,37.38,2.3,3590000000.0,1950000000.0,1130000000.0,5.38,-13.1,465960000.0,2.23,4620000000.0,324.48,0.92,6.78,1580000000.0,1000000000.0,0.05,115.6,109.55,1110000.0,208800000.0,83030000.0,0.43,76.36,5910000.0,6.3,4.0,5960000.0
0,0,HTZ,0,0,0,0,1610000000.0,16790000000.0,,10.72,0.35,0.17,1.51,1.77,25.06,-2.37,4.76,1.36,-17.2,9500000000.0,113.14,9.8,1550000000.0,670000000.0,-225000000.0,-2.68,,1130000000.0,13.43,16320000000.0,1457.5,1.16,12.63,2560000000.0,-1440000000.0,2.0,17.47,16.71,3010000.0,84110000.0,40380000.0,0.94,118.36,19430000.0,8.86,32.61,21350000.0
0,0,HUM,0,0,0,0,33400000000.0,25900000000.0,19.37,12.97,1.01,0.57,3.08,0.44,7.57,2.99,5.45,6.47,16.81,58740000000.0,429.21,12.8,11030000000.0,3420000000.0,1760000000.0,12.77,15.3,13750000000.0,101.85,6250000000.0,57.63,1.65,80.28,-617000000.0,-3700000000.0,1.11,262.97,293.6,1400000.0,135040000.0,134710000.0,0.2,96.41,1300000.0,1.01,0.96,2100000.0
0,0,IBM,0,0,0,0,123770000000.0,162040000000.0,14.69,9.86,3.71,1.57,7.53,2.06,9.34,10.98,15.93,6.12,49.52,78700000000.0,87.03,-4.7,36940000000.0,17350000000.0,8640000000.0,9.5,-5.2,18010000000.0,20.24,54880000000.0,330.46,1.36,18.53,15400000000.0,8130000000.000001,1.68,141.03,129.98,3650000.0,886640000.0,888840000.0,0.11,57.5,14300000.0,4.42,1.61,15870000.0
0,0,ICE,0,0,0,0,45100000000.0,15990000000.0,23.24,18.98,2.9,9.07,2.64,3.21,5.21,39.97,53.18,1.93,11.78,4970000000.0,8.65,14.1,4970000000.0,3070000000.0,1990000000.0,3.43,-50.4,724000000.0,6.29,7440000000.0,43.01,1.01,30.23,2530000000.0,1810000000.0,0.41,77.15,76.41,2990000.0,565720000.0,113460000.0,93.23,0.0,4540000.0,1.56,0.82,4700000.0
0,0,IFF,0,0,0,0,14780000000.0,18700000000.0,36.58,19.67,3.09,3.72,2.45,4.7,21.48,8.48,17.57,4.99,8.7,3980000000.0,45.43,42.6,1690000000.0,870950000.0,333450000.0,3.79,,634900000.0,5.95,4550000000.0,74.33,2.61,56.58,437580000.0,-74690000.0,0.3,130.89,135.23,1000000.0,106640000.0,86070000.0,0.45,86.13,8700000.0,8.07,11.94,6980000.0
0,0,IGT,0,0,0,0,2930000000.0,11730000000.0,,9.68,0.41,0.61,1.65,2.43,8.27,-2.99,16.22,3.41,-3.17,4830000000.0,23.67,-5.9,1890000000.0,1420000000.0,-144380000.0,-0.71,,250670000.0,1.23,8060000000.000001,297.15,1.06,8.68,8650000.0,-467030000.0,1.04,13.69,15.52,2930000.0,204390000.0,99200000.0,51.53,51.88,8990000.0,3.16,9.08,11650000.0
0,0,INTC,0,0,0,0,226310000000.0,244960000000.0,11.41,11.01,1.54,3.19,3.07,3.46,7.55,29.04,32.39,11.12,28.61,70840000000.0,15.52,-0.0,43740000000.0,32460000000.0,20570000000.0,4.43,-10.8,12030000000.0,2.69,28490000000.0,38.67,1.54,16.45,28110000000.0,7890000000.0,0.49,54.93,50.02,21320000.0,4480000000.0,4480000000.0,0.05,68.8,52100000.0,2.88,1.16,57090000.0
0,0,INTU,0,0,0,0,63720000000.0,62250000000.0,51.71,33.06,2.48,10.22,22.79,9.99,34.99,20.1,25.04,19.07,63.39,6230000000.0,24.16,12.2,5000000000.0,1780000000.0,1250000000.0,4.76,3.3,1330000000.0,5.14,413000000.0,14.77,1.32,10.79,2140000000.0000002,946000000.0,1.04,258.5,225.85,1590000.0,259070000.0,249130000.0,4.05,90.05,2180000.0,1.43,0.98,2710000.0
0,0,IP,0,0,0,0,18610000000.0,28850000000.0,11.15,9.18,0.55,0.8,2.49,1.24,7.54,7.32,10.76,4.6,23.56,23330000000.0,57.52,0.4,7750000000.0,3830000000.0,1730000000.0,4.16,-41.8,641000000.0,1.6,11050000000.0,148.01,1.43,18.61,3300000000.0,1150000000.0,1.41,46.07,45.13,2910000.0,401490000.0,393760000.0,0.32,83.47,8940000.0,3.29,2.38,9930000.0
0,0,IPG,0,0,0,0,8850000000.0,14370000000.0,14.21,11.67,3.57,1.07,3.81,1.74,10.98,7.56,13.07,4.77,26.28,8260000000.0,21.54,13.0,1740000000.0,1310000000.0,625000000.0,1.61,,630500000.0,1.63,5420000000.0,215.5,0.96,5.99,1200000000.0,940660000.0,0.65,21.94,22.47,4800000.0,387040000.0,384420000.0,0.68,105.07,23810000.0,5.56,7.92,26290000.0
0,0,IR,0,0,0,0,29730000000.0,32920000000.0,23.07,17.56,1.88,1.9,4.25,2.1,14.16,8.54,12.69,6.89,19.33,15670000000.0,63.38,7.7,4890000000.0,2320000000.0,1360000000.0,5.34,-44.8,903400000.0,3.73,4090000000.0,57.91,1.33,29.03,1410000000.0,1170000000.0,1.19,110.86,101.91,1430000.0,241160000.0,241490000.0,0.39,84.3,3020000.0,2.43,1.26,2840000.0
